Provider ID,Procedure codes/CPT Code,Billing frequency,Patient ID,Total amount,Doctor,Hospital,Diagnosis Report,Discharge Summary,Prescriptions and Bills,Hospital Bills,Insurance Company Name,Fraud history approval/rejection status,Contact Details,Network Partners,Benefits,Policy Number,Policy type,Renewal Date,Claim limits,Premium amount,Start Date,End Date,Bank Account,Policy Number (Claim),Policy Holder Name,Address,Phone Number,Email,Covered,Hospitalized Date,Treatment expenses,Claim Documents Submitted,Policy Name
5c6daada-bc8b-4f0b-ab01-c5862c5baa77,CPT-47060,Quarterly,4154e588-f960-4d51-81fe-db1abdec3c0c,5380,Dr. Mrs. Krystal Green PhD,Wood Inc,Treatment: Provided prenatal care and routine ultrasound monitoring.',Foot even forward after hope. Whose environment eat may drive turn.,Exist late down yet skin.,63318,Carson-Fields,Approved,(915)311-5594x53196,Ruiz-Williams,Maternity Benefits,451d271a-b356-47fb-a3c0-b13021435ee5,Corporate,16-07-2022,80790,213,29-04-2020,13-04-2023,GB29USNF14521583466927,451d271a-b356-47fb-a3c0-b13021435ee5,Sarah Armstrong,"8073 Emily Valleys Maryfort, TN 03345",(155)519-8420x26400,pattersonsamantha@gmail.com,Yes,06-06-2020,7024,Yes,Comprehensive Health Plan
599adf1f-bc6f-4b25-8b2e-a3d3557b77a5,CPT-57602,Annually,cc2c0ecd-ff5f-4926-8cb0-670f6856a612,7237,Dr. Phillip Edwards,Wade-Johnson,Treatment: Provided care for acute kidney injury requiring urgent dialysis.','Admission Start Date:18-08-2020; Admission End: 27-03-2024; Treatment: Treatment: Provided care for acute kidney injury requiring urgent dialysis.'',Program wear feel realize will main where.,2149,Sellers Ltd,Approved,+1-165-950-2043x959,Bennett-Bird,Mental Health Care,28ba18f7-9369-415e-9729-2332a7f35e7b,Individual,27-11-2024,56176,993,26-08-2022,01-05-2025,GB52UBKR51152838241982,28ba18f7-9369-415e-9729-2332a7f35e7b,Kara Crawford,"79627 Cline Field Suite 530 Oneillborough, WV 69564",932-298-4707x677,howardcarlos@yahoo.com,No,18-08-2020,1703,Yes,Comprehensive Health Plan
451fbc6e-63f0-4d3e-8ba2-a95a98235a8c,CPT-59904,Quarterly,26ef2026-aed5-411d-93d4-42edf4f6c99f,47362,Dr. Taylor Brown,Hansen PLC,Treatment: Conducted follow-up after laser cataract surgery.Monitored and managed platelet count through blood transfusion during dengue fever.','Admission Start Date:21-12-2024; Admission End: None; Treatment: Treatment: Conducted follow-up after laser cataract surgery.Monitored and managed platelet count through blood transfusion during dengue fever.'',Claim it stop face appear image.,6900,Morgan and Sons,Approved,+1-694-001-5320x21935,Cox Ltd,Critical Disease Specific Plans,c957abfe-f356-4018-9ca8-e9ac62504553,Individual,07-10-2024,2359,392,08-03-2024,20-10-2024,GB17CIDQ85037600858385,c957abfe-f356-4018-9ca8-e9ac62504553,Craig Richardson,"487 Wang Villages Apt. 553 Pittmanside, IN 64405",923.793.9832,nicolerichards@johnson.com,No,21-12-2024,4655,No,Disease-Specific Health Insurance Plans
98b393f8-88a9-45c1-b139-c7550d424beb,CPT-88431,Monthly,6c91c3b6-8665-4023-8f4a-9b6c20edd25d,41382,Dr. John Crawford,King-Landry,Treatment: Hospitalized for treatment of severe asthma exacerbation with corticosteroids.',Year for since join hope me. American child room yet same lose thought.,Character them impact fill.,85399,"Day, Jones and Thompson",Approved,751.228.3000,Tran-Arellano,Skin and Dermatology Care,510f8e55-0e31-40ee-b440-b3681cdac9b6,Family,01-03-2025,7709,896,27-02-2025,12-10-2025,GB94KIAH48723853698211,510f8e55-0e31-40ee-b440-b3681cdac9b6,Derrick Scott,"1574 Henderson Hills Suite 884 Lake Jeffreymouth, NJ 01185",(659)977-2227,zfriedman@gmail.com,Yes,21-06-2021,3016,No,Comprehensive Health Plan
552d0d4a-b467-40f3-9820-91c681271ce8,CPT-83934,Monthly,2255d84a-a9c3-4a2c-861b-7c4733b35674,46673,Dr. Christopher Mcclain,"Peterson, Mann and Bennett",Treatment: Assessed pre-surgery and provided comprehensive eye care instructions.','Admission Start Date:22-11-2024; Admission End: None; Treatment: Treatment: Assessed pre-surgery and provided comprehensive eye care instructions.'',Structure he well article.,99264,Castro Group,Rejected,502-850-4528x6215,Allen and Sons,Critical Disease Specific Plans,90fdfac6-d242-4cbc-84b5-ee71b0667737,Family,02-04-2023,31467,55,16-01-2020,08-02-2024,GB12FIKK54490427252021,90fdfac6-d242-4cbc-84b5-ee71b0667737,Jeremy Adams,"17679 Winters Row Patrickborough, TX 97979",001-896-690-9001x9005,teresa71@west.biz,No,22-11-2024,4726,No,Disease-Specific Health Insurance Plans
758d1bac-08d7-4c67-9a82-4bc00dfaf3f6,CPT-83919,Quarterly,319198bd-c44a-4c5c-965b-d9bad50acad2,33383,Dr. Lindsay Kim,"Wallace, Davis and Lee",Treatment: Provided counseling for mental health support.',List fact field summer accept doctor onto. Walk data face everybody.,Industry American early matter soldier.,99060,Padilla-Henderson,Approved,+1-866-781-6755x071,Irwin Ltd,Critical Disease Specific Plans,816927a8-473e-43f0-8482-72b1b5ec766d,Corporate,26-07-2023,69322,693,20-09-2020,03-12-2023,GB95PISS76157303470609,816927a8-473e-43f0-8482-72b1b5ec766d,Jennifer Marks,"PSC 6616, Box 2301 APO AA 66544",+1-971-023-3919x7819,william01@douglas.org,Yes,15-03-2021,3335,Yes,Disease-Specific Health Insurance Plans
07dde1e7-dd1a-4216-bb1c-237ce55e957b,CPT-31052,Monthly,10263a97-f15f-4bd9-b70f-31b7bd316c44,16392,Dr. Shawn Parks,Hinton-Bennett,Treatment: Managed acute pulmonary embolism through anticoagulation therapy under close supervision.',Know experience hard security pay common. One positive suggest usually chance.,Ever billion yard discuss forget such.,94607,"Hamilton, Young and Adams",Rejected,373.920.9181,Scott Group,Critical Disease Specific Plans,2fbda102-4955-4629-8de1-075a83c0eefc,Family,29-11-2024,4922,865,10-08-2023,09-07-2025,GB07RKXE69019373637249,2fbda102-4955-4629-8de1-075a83c0eefc,Peter Smith,"61024 Chad Harbors Apt. 019 Port Carolstad, PA 61739",(363)416-7283x2778,wsantiago@kelly.biz,No,14-08-2024,1613,Yes,Disease-Specific Health Insurance Plans
81431b32-498e-44cc-ab6f-481d47876b6a,CPT-96394,Quarterly,96a25bae-9c5d-4c35-a035-f0e395cbd800,50619,Dr. Daniel Gray,"Gilbert, Potts and Klein",Treatment: Administered peritoneal dialysis and provided post-treatment counseling.','Admission Start Date:07-02-2023; Admission End: 02-01-2024; Treatment: Treatment: Administered peritoneal dialysis and provided post-treatment counseling.'',Large raise all television analysis light.,54303,Anderson Ltd,Rejected,(717)385-2680,Obrien-Robinson,Includes Yearly Medical Check-Ups,4e0dc1f2-80b8-4450-ab31-4628e16953d2,Family,23-07-2024,6060,143,18-04-2023,22-04-2025,GB61FLIT99385573274378,4e0dc1f2-80b8-4450-ab31-4628e16953d2,Lindsay Chavez,"0034 Kline Fork Torresfurt, NH 62480",309194850,ubuchanan@coleman.com,Yes,07-02-2023,8763,No,Senior Citizen Health Insurance Plans
dceb6e5b-9cd7-4fa5-81e9-e2613f76a5e7,CPT-59166,Annually,b8493964-6449-434a-88ff-a96c95cc079a,30404,Dr. Jamie Harrington,Knapp LLC,Treatment: Administered post-operative eye drops and advised on vision recovery.',White beyond pattern support book.,Move decade necessary book child yes.,23202,Turner-Robinson,Approved,943.364.8266x775,Parks-Schneider,Critical Disease Specific Plans,124f4a41-3e40-4ca0-9aa1-d47eff4eec63,Family,21-12-2024,50305,987,14-02-2023,11-06-2025,GB54CRAL02975382057961,124f4a41-3e40-4ca0-9aa1-d47eff4eec63,Tony Shaw,"085 Emily Grove Edwardhaven, AZ 88181",019.381.5999x559,greenelaura@yahoo.com,No,23-09-2024,4440,Yes,Disease-Specific Health Insurance Plans
60523c22-91d0-4372-a0b2-9fdddba58533,CPT-61611,Annually,2ae30101-f822-4113-a7a5-e0d8eeb2fd4e,61372,Dr. Meghan Baker,Hill-Farmer,Treatment: Conducted surgical intervention for lung cancer patients.',Break lay speak behind. Baby smile mean present general news particular.,Arm now try. Imagine deal involve.,32003,Lopez-Nguyen,Approved,446.206.6705x6518,Johnson-Ball,Hospitalisation Benefits,bf372012-821f-478e-82f4-51c4885e803a,Corporate,29-06-2023,33291,720,22-04-2022,09-01-2024,GB16VVCI12496493117256,bf372012-821f-478e-82f4-51c4885e803a,Monica Miller,"9163 Spencer Lodge North Gloriaview, IA 58171",4425089768,bmendoza@simmons.com,No,15-06-2021,3321,No,Comprehensive Health Plan
509350f4-428c-41c5-85dc-17f85d7532c9,CPT-39489,Monthly,bc3df652-3160-43fc-b146-10fbbd7eb402,62865,Dr. Cindy Washington,Clark and Sons,Treatment: Managed acute pulmonary embolism through anticoagulation therapy under close supervision.',Marriage claim start life information prevent sing.,Affect threat war spend hot.,72120,Salazar LLC,Rejected,2149812588,Page Ltd,Diabetes-Specific Benefits,459e273e-77e8-4e3e-a828-e6f8956072b6,Family,09-05-2024,18709,646,27-03-2024,29-03-2025,GB90RFIS24004378606421,459e273e-77e8-4e3e-a828-e6f8956072b6,Gabrielle Matthews,"8060 Rachel Valley Anthonymouth, OH 39242",583.691.9706x42983,steven04@hotmail.com,No,20-02-2025,1693,No,Senior Citizen Health Insurance Plans
8f13f140-e2d3-4edb-a4c3-d25cae8eaba9,CPT-11697,Annually,c935b8f9-daa8-46a7-be9f-72fe0ea16d0a,90242,Dr. Anna Jordan,Vargas Group,Treatment: Assessed pre-surgery and provided comprehensive eye care instructions.','Admission Start Date:06-10-2022; Admission End: 19-05-2023; Treatment: Treatment: Assessed pre-surgery and provided comprehensive eye care instructions.'',Edge difference various list example risk.,14147,"Wheeler, Becker and Riddle",Rejected,001-307-543-0993x383,Sanchez-Rodriguez,Critical Disease Specific Plans,5a670b20-4645-4e6d-996c-d1fe2584d457,Corporate,10-03-2025,85874,365,09-03-2025,23-03-2025,GB59PTWV96702721630921,5a670b20-4645-4e6d-996c-d1fe2584d457,Jonathan Wheeler PhD,"8219 Smith Square Lunaport, ME 41988",9401332381,jimenezmichael@hotmail.com,No,06-10-2022,6015,Yes,Disease-Specific Health Insurance Plans
d8708248-fe55-4b77-89de-9ffc4c0d26cc,CPT-93141,Quarterly,dd545d2c-d600-4e2f-9e70-22a3f50f7e87,96041,Dr. Michael Dixon,"Davis, Peterson and Anderson",Treatment: Performed coronary artery bypass surgery successfully.','Admission Start Date:12-03-2022; Admission End: 14-11-2023; Treatment: Treatment: Performed coronary artery bypass surgery successfully.'',Set admit stuff manage director.,38302,"Pennington, Greene and Martin",Rejected,798-061-8138x77951,Miller-Jones,Critical Disease Specific Plans,68fc6dba-59c5-4a89-8aee-73edd7915e86,Corporate,20-07-2024,59482,960,14-06-2023,30-12-2024,GB77ENSU29631448724716,68fc6dba-59c5-4a89-8aee-73edd7915e86,Kimberly Kramer,"84473 Frederick Meadow Williamville, MT 69256",+1-380-910-2589x3458,ashleyhall@hotmail.com,Yes,12-03-2022,5624,Yes,Disease-Specific Health Insurance Plans
9d52d0b1-ef5d-487a-8ce1-4ed405b63d16,CPT-71165,Quarterly,74285982-b32c-4c26-a25a-228956bb0a9e,10536,Dr. Jessica Reynolds,Wilson Group,Treatment: Managed complications of chronic kidney disease through hospitalization and dialysis sessions.','Admission Start Date:05-04-2021; Admission End: 30-03-2025; Treatment: Treatment: Managed complications of chronic kidney disease through hospitalization and dialysis sessions.'',Game usually out drive wish try college.,78252,"Hayden, Stein and Jackson",Rejected,062.173.9417x8521,Pitts-Carter,Critical Disease Specific Plans,1d954524-9234-4d0a-961e-8e6c2f433446,Family,23-09-2024,46746,385,28-07-2023,21-04-2025,GB88BALC49141886993598,1d954524-9234-4d0a-961e-8e6c2f433446,Ernest Leblanc,"9890 Esparza Mountains Apt. 258 East Davidland, ID 42275",(571)207-0385x3406,aaron20@hotmail.com,Yes,05-04-2021,2365,No,Disease-Specific Health Insurance Plans
04e4da99-65e0-4324-8d4e-43acba38e19a,CPT-49226,Monthly,dccf89f6-60fc-498c-8d7b-b29b17d9e6c8,25882,Dr. Evan Salinas,Hill-Williams,Treatment: Conducted hospital-based monitoring for critical dengue shock syndrome cases.','Admission Start Date:26-09-2024; Admission End: None; Treatment: Treatment: Conducted hospital-based monitoring for critical dengue shock syndrome cases.'',Town soon four important discover out.,65237,Lowe LLC,Rejected,2728139647,Poole and Sons,Critical Disease Specific Plans,4c17177f-5185-4599-9990-36ea0e74ed22,Individual,14-11-2022,53293,534,02-09-2022,28-08-2023,GB22BZWT55949783028676,4c17177f-5185-4599-9990-36ea0e74ed22,Valerie Herring,"76909 Kevin Keys Santosborough, KY 60126",592-603-1483x467,erinstanley@sparks-larson.com,Yes,26-09-2024,1407,Yes,Disease-Specific Health Insurance Plans
83c981b2-13c7-4ead-ac42-c71555f8de61,CPT-99795,Annually,01fc6850-d723-4117-9c68-5418608037ab,69723,Dr. Caleb Jones,"Harrington, Navarro and Davidson",Treatment: Provided cardiac rehabilitation and prescribed medications for recovery.',Shoulder audience important perform account.,Room short field better.,37620,Phillips LLC,Rejected,+1-478-428-3142x155,Vasquez-Lewis,Skin and Dermatology Care,62c34fa4-4e24-4903-9fd5-99628255d2fd,Corporate,13-01-2025,21827,363,16-12-2024,25-02-2025,GB52BWQN67905305203915,62c34fa4-4e24-4903-9fd5-99628255d2fd,Eric Taylor,"00967 Robert Center West Steven, TX 35227",521-987-9430x32566,pearsoncynthia@gmail.com,No,04-10-2024,5860,No,Comprehensive Health Plan
9aafd7e9-47fb-4953-9984-1a4297a36f7e,CPT-73403,Quarterly,52258ab5-ac22-4540-acde-5dfcb536058d,48338,Dr. Connie Henry,Dougherty-Phelps,Treatment: Provided cardiac rehabilitation and prescribed medications for recovery.',Care catch window kitchen. Physical father under performance ten.,Wonder have mission there together walk.,72313,"Hardin, Wilson and Salazar",Approved,450-986-8660x06189,Long-Spears,Low-Cost Premium for Young People,5724ccb2-3c88-47ae-90a1-b8fa3f6ea42d,Family,06-01-2025,35097,530,28-07-2024,23-08-2025,GB25NCCZ96669652851672,5724ccb2-3c88-47ae-90a1-b8fa3f6ea42d,Douglas Larson,"42687 Marc Circle Apt. 895 North Amy, VA 94436",001-483-830-2711,garrettmartin@sims.org,No,16-12-2020,4327,No,Comprehensive Health Plan
4a63faee-0012-46ae-9f6f-42788b79238d,CPT-71984,Quarterly,252a02bd-9fc0-4a8c-be65-ac73e2c01333,1556,Dr. Jennifer Santiago,Day-Davidson,Treatment: Conducted surgical intervention for lung cancer patients.',Strong guess oil fund security high night. Federal soldier rich.,Ground worker occur pay continue outside.,59943,"Ortiz, Schultz and Obrien",Rejected,968.076.7262x85124,Johnston and Sons,Critical Disease Specific Plans,59a84b09-65bf-4379-ab55-f4f0030672d0,Corporate,06-03-2025,78293,779,30-08-2022,15-07-2025,GB05RWSI99551364503286,59a84b09-65bf-4379-ab55-f4f0030672d0,Amanda Mays,"8585 Peter Underpass Apt. 541 Moraleschester, LA 20037",819.159.3473x1984,paulcraig@david.biz,No,26-03-2021,7678,No,Disease-Specific Health Insurance Plans
a36b94b9-15bf-475b-97a6-fb2173d1cc0e,CPT-41037,Monthly,f51d7c53-6891-4e12-b990-5b45282e59f6,93658,Dr. Robert Baker,"Mora, Flores and Franco",Treatment: Administered bronchodilators and oxygen therapy for chronic obstructive pulmonary disease (COPD).',Sister respond week southern coach.,Listen collection high yet institution pick.,85342,Martin-Williamson,Rejected,001-634-715-4837x20349,Hooper-Smith,Critical Disease Specific Plans,586c5e74-273f-4d1f-8ee3-94b73860f69f,Individual,16-01-2022,80017,876,08-01-2022,21-09-2022,GB42UEAP48294796275452,586c5e74-273f-4d1f-8ee3-94b73860f69f,Gregory George,"4941 Palmer Stravenue Roweview, TX 45663",(844)976-0943,travismelanie@hotmail.com,No,12-06-2020,622,Yes,Disease-Specific Health Insurance Plans
55b59f10-cffe-4380-a9e3-8569715b6477,CPT-20281,Quarterly,3bb9673d-3db5-40a9-a8b4-e7fd08430e65,83556,Dr. Andrea Boyd,"Estrada, Moore and Branch",Treatment: Managed complications of chronic kidney disease through hospitalization and dialysis sessions.','Admission Start Date:29-09-2020; Admission End: 12-07-2024; Treatment: Treatment: Managed complications of chronic kidney disease through hospitalization and dialysis sessions.'',Then sit list assume sit.,25915,Carey PLC,Approved,001-662-415-6239,Smith-Torres,Critical Disease Specific Plans,73bb8c2e-f16e-4061-a53f-7ccb42d2d254,Individual,20-11-2024,53473,248,30-03-2024,26-04-2025,GB76RNQZ78978316336697,73bb8c2e-f16e-4061-a53f-7ccb42d2d254,Gregory Lynch,"0261 Parker Pines Suite 592 Jeromeport, SC 53559",+1-041-246-0784x5294,scottmonica@gmail.com,No,29-09-2020,5508,No,Disease-Specific Health Insurance Plans
687ca461-6fbb-40f1-a942-03c5a7887399,CPT-65737,Quarterly,64770b17-34eb-4eb3-843f-41f9bfdaa4bf,24078,Dr. Daniel Gonzales,"Jones, White and Oliver",Treatment: Administered peritoneal dialysis and provided post-treatment counseling.','Admission Start Date:17-12-2020; Admission End: 03-09-2024; Treatment: Treatment: Administered peritoneal dialysis and provided post-treatment counseling.'',Size early car rock increase.,52962,Daniels-Hall,Rejected,856.273.4225x641,Wall PLC,Hospitalisation Benefits,db4e6bc0-e9d1-4103-8da5-12e3515104d6,Individual,09-05-2024,97468,628,16-05-2021,21-11-2024,GB20ZDOR19691229321606,db4e6bc0-e9d1-4103-8da5-12e3515104d6,Anita Wilson,"0610 Chelsey Village Lake Gary, VA 19817",716.765.2078x5172,jessica80@hotmail.com,No,17-12-2020,1141,Yes,Comprehensive Health Plan
37b6ead9-092e-4162-9394-4c3361f3d457,CPT-30341,Monthly,b9df16f8-1bb7-428e-9bda-a9a6bb723b19,69609,Dr. Donald Smith,Franklin Inc,Treatment: Conducted angioplasty and monitored for complications.',She keep character information seven.,Tree model why less opportunity.,10129,Horton-Davis,Rejected,349.695.7697,Montgomery-Fisher,Hospitalisation Benefits,4fe7fc3b-4db4-4ac6-9bff-ab19e6bd3dc5,Individual,18-04-2023,9794,19,26-07-2020,21-02-2024,GB79TBGZ70169459178900,4fe7fc3b-4db4-4ac6-9bff-ab19e6bd3dc5,April Durham,USNV Hurst FPO AP 48244,+1-903-453-1924x689,masongavin@gmail.com,No,18-12-2024,7347,Yes,Comprehensive Health Plan
dbabfbb4-f729-4447-b860-bbe9d5023ef7,CPT-90931,Annually,4fa813f1-6081-4b84-822c-7c04942797dd,71712,Dr. Sara Whitehead,Brown-Warner,Treatment: Vi',Seek ok have material wall know century. Style growth event least pass become.,Group identify miss page skill whose.,18938,Swanson Inc,Rejected,(203)594-9724x37893,Hernandez Group,Hospitalisation Benefits,3ca006a1-1cc6-4440-9d71-051ac1540ce3,Corporate,31-08-2020,2697,222,26-07-2020,20-03-2021,GB95YZFP32679266886408,3ca006a1-1cc6-4440-9d71-051ac1540ce3,Tamara Kirk,"147 Melanie Forks Apt. 741 Jesseland, IN 37665",(667)337-6041x1600,harperkristen@russell.org,No,07-03-2023,2128,Yes,Senior Citizen Health Insurance Plans
80db37aa-52ad-4a96-a5f8-b4d2dc14c1c3,CPT-99326,Quarterly,19824f29-87e6-422a-9349-a020d9be6059,20304,Dr. David Vasquez,Bartlett LLC,Treatment: Provided physiotherapy for mobility improvement.',Through quite history popular air every million.,Edge cold social few. Sea blue oil other local.,93519,Warner Inc,Approved,703.609.9980x8498,Dunlap-Kelley,Critical Disease Specific Plans,ed0a2900-3433-4331-99d0-605361d9cf0c,Corporate,22-05-2024,95845,961,13-05-2024,05-11-2024,GB10NYWE50413646034292,ed0a2900-3433-4331-99d0-605361d9cf0c,Stephen Ryan,"391 Rachel Court Austinport, NE 02690",001-347-628-8777x0861,jrodriguez@johnson.com,No,21-11-2022,7921,Yes,Disease-Specific Health Insurance Plans
2823c7ce-2c85-462e-98f8-83a64c15d6d4,CPT-14919,Annually,11bcf6ac-0a8f-47db-aef5-36e928fcf96b,69615,Dr. Denise Kelly,Miller Group,Treatment: Provided prenatal care and routine ultrasound monitoring.',Win instead meeting not computer when.,Fund attorney seat college husband usually bill.,10543,"Kline, Woodard and Larson",Rejected,008-959-1287x178,"Mckinney, Norton and Davis",Cardiovascular Health,8873af00-b3f1-4edd-8771-067921e58103,Corporate,20-02-2024,23291,971,23-11-2021,07-05-2024,GB85IJIF07882738495059,8873af00-b3f1-4edd-8771-067921e58103,Nathan Patterson,"3694 Jeremiah Forest Lake Elizabeth, CT 13279",724.168.3553,troydavis@hall-conner.com,Yes,06-09-2020,8685,Yes,Senior Citizen Health Insurance Plans
a65177c1-ad7f-4bac-9698-764a7dde4a4b,CPT-49414,Annually,1e948d74-799f-4b2a-bd4f-8f68babcf150,52710,Dr. Matthew Murphy,Montgomery-Nguyen,Treatment: Provided ventilator support for respiratory failure caused by severe pneumonia.','Admission Start Date:30-01-2025; Admission End: None; Treatment: Treatment: Provided ventilator support for respiratory failure caused by severe pneumonia.'',Example record employee theory.,36242,Williams-Mitchell,Approved,(842)475-4211x03667,Williams-Lee,Includes Yearly Medical Check-Ups,b076b286-1459-4a1c-8086-d767aa330a39,Corporate,13-05-2022,44284,635,12-11-2020,16-07-2022,GB24VIIK01798758687865,b076b286-1459-4a1c-8086-d767aa330a39,Shane Hoffman,"7860 Cox Plain North Lisa, TN 50099",265.827.6009x25387,paul98@gmail.com,Yes,30-01-2025,8190,No,Senior Citizen Health Insurance Plans
eeadd670-5e55-43fe-ac8b-070607a4298f,CPT-73274,Quarterly,ce8d0730-b49b-44c5-8125-b14caa588bc2,41623,Dr. Samuel Parker,Bradley-Ortiz,Treatment: Provided physiotherapy for mobility improvement.',Single feeling gun magazine build any. Recognize smile rock investment two general wide.,Task case wish. You establish eight my.,24302,Alvarez-Potter,Rejected,957-048-8388x1079,Mendoza-Malone,Mental Health Care,d5e07b93-11f7-4f79-b3f1-f67d45f1d509,Individual,22-09-2022,87537,439,11-11-2021,03-08-2023,GB41ENLK65001488460561,d5e07b93-11f7-4f79-b3f1-f67d45f1d509,Kevin Holmes,"26197 Nguyen Crossing Perkinsmouth, MO 41000",001-357-483-6994x162,yvelez@hotmail.com,No,04-01-2025,8111,Yes,Comprehensive Health Plan
2a0a9039-4d49-4e20-8da5-e766c252694c,CPT-81799,Quarterly,263bae8e-ea94-4e81-9a65-1304ed24ab13,54228,Dr. Megan Brooks,Stewart LLC,Treatment: Provided counseling for mental health support.',Table summer radio need thought raise.,Contain nor and work detail.,7937,Pena Group,Rejected,+1-577-365-2866x93133,Campbell-Jones,Critical Disease Specific Plans,9fd59e8c-dc59-4cda-a957-c2634eb9a482,Corporate,29-07-2022,32232,862,01-03-2022,18-04-2023,GB18TKXU60026108328271,9fd59e8c-dc59-4cda-a957-c2634eb9a482,Alicia Martin,"295 Donna Junctions Ryanmouth, RI 65481",073.099.8507x73697,chadrodriguez@wilson.org,Yes,20-10-2021,7817,No,Disease-Specific Health Insurance Plans
9b89ad21-1cbe-4a17-aaeb-9bac81567077,CPT-11736,Quarterly,f64a5d1f-4ce5-4fc5-bb26-0ef97f938c83,72746,Dr. Jeffrey Frazier,"Bartlett, Myers and Watts",Treatment: Administered peritoneal dialysis and provided post-treatment counseling.','Admission Start Date:05-04-2023; Admission End: 19-03-2024; Treatment: Treatment: Administered peritoneal dialysis and provided post-treatment counseling.'',True instead lead want large than particularly.,97938,Burke Group,Approved,001-751-221-1494x95366,"Benson, Hansen and Wilson",Hospitalisation Benefits,f7d652d0-2de2-4843-b398-1b35dd6efe84,Individual,30-01-2024,68952,615,03-10-2020,14-06-2024,GB93BCXD73613704251535,f7d652d0-2de2-4843-b398-1b35dd6efe84,Adam Cooper,Unit 8517 Box 2307 DPO AA 64187,864.244.1284x07484,dianehumphrey@yahoo.com,No,05-04-2023,6537,Yes,Comprehensive Health Plan
de5d6760-2af7-4ec8-9175-f71b8631454e,CPT-50830,Quarterly,a62a975b-836b-45ce-a91b-9e88a3b3abe5,74591,Dr. Christopher Martinez,"Richardson, Smith and Taylor",Treatment: Administered post-operative eye drops and advised on vision recovery.',Draw lose when woman.,Leg allow leave career fight.,76952,Sanders-Sullivan,Approved,(596)692-7580,"Mathews, Allen and Ellis",Critical Disease Specific Plans,834c6a5f-3b06-47c8-bf17-3d771fd9e2ce,Family,24-04-2023,11825,758,22-04-2022,15-07-2023,GB81WRWQ32595701424435,834c6a5f-3b06-47c8-bf17-3d771fd9e2ce,Veronica Bryan,"7531 Shannon Ways West Elizabeth, MT 94833",(639)133-1823,jeremiah00@gmail.com,Yes,20-03-2023,1240,Yes,Disease-Specific Health Insurance Plans
d5001d22-1aa3-45dd-83c9-4b1437de73d5,CPT-57489,Monthly,4b873942-2f47-4c3c-bf6c-006e7cd343c1,33019,Dr. Danielle Hartman,Bryant-Brock,Treatment: Administered pain relief for post-operative recovery.',Often industry current couple environment back continue.,Mind office information again edge couple hair.,32450,Mccoy-Scott,Rejected,001-510-933-2437x6120,"Nguyen, Webster and Austin",Critical Disease Specific Plans,1b6683d0-bf36-40f2-94fb-6f072d58efb4,Individual,25-12-2024,60650,717,13-08-2021,24-03-2025,GB31MQUH47440877248140,1b6683d0-bf36-40f2-94fb-6f072d58efb4,Aaron Vaughn,"16063 Shane Spurs Josephland, GA 31649",(836)341-1512,christian16@gmail.com,Yes,21-07-2020,9977,No,Disease-Specific Health Insurance Plans
56224edc-5ff2-4e12-8bfd-e38236f664c9,CPT-34823,Annually,1acb7f52-b16c-4013-add9-2096cb1c9bbf,48311,Dr. Suzanne Adams,Nelson-Brewer,Treatment: Provided care for acute kidney injury requiring urgent dialysis.','Admission Start Date:10-03-2023; Admission End: 19-03-2024; Treatment: Treatment: Provided care for acute kidney injury requiring urgent dialysis.'',Event again issue and term agreement.,39945,Peters Ltd,Rejected,+1-157-578-7676x3166,Haney PLC,Hospitalisation Benefits,d4fe0f05-7c9b-4fe4-b26f-f7cf2087ea9f,Individual,06-08-2024,29837,115,16-08-2021,10-06-2025,GB61BXVE99144886017642,d4fe0f05-7c9b-4fe4-b26f-f7cf2087ea9f,Sheryl Jones,"96219 Sara Squares Jonesburgh, IN 37813",854324343,martinezmartha@gmail.com,No,10-03-2023,2991,Yes,Senior Citizen Health Insurance Plans
03aef7b6-18c4-4c48-aa6b-efab2d12a678,CPT-46036,Annually,1540c3d5-bd24-453e-b0d6-6cc00a73c599,96107,Dr. Kelly Lee,Thompson-Hill,Treatment: Hospitalized for treatment of severe asthma exacerbation with corticosteroids.',News make forward watch. Cultural discussion ten standard down explain.,But option go upon.,84947,Love Ltd,Rejected,929.902.3157x27051,"Schmidt, Hall and Torres",Critical Disease Specific Plans,4aa1c552-3c90-4ac5-9810-5e2a7feb9f44,Family,09-12-2024,92408,500,14-09-2021,16-02-2025,GB70IQUE88828240074761,4aa1c552-3c90-4ac5-9810-5e2a7feb9f44,Johnny Martinez,"3921 Carla Road Maryport, MA 08463",341-715-2636,kellybradley@branch.info,Yes,09-09-2022,3714,No,Disease-Specific Health Insurance Plans
025bb275-f38c-4278-8a3a-8e505c7494f6,CPT-17633,Monthly,dac89cad-1d9d-45cc-a487-51beba4a141a,13284,Dr. Jennifer Beck,Payne and Sons,Treatment: Conducted surgical intervention for lung cancer patients.',Better only music picture.,I argue to should after. Present true among.,67630,"Petersen, Hunter and Best",Rejected,889.020.7383x132,Livingston-Walker,Hospitalisation Benefits,3e36dc80-2bc1-4741-b46d-a77b83aad82f,Family,23-12-2023,687,599,29-12-2020,12-03-2024,GB55ETQU25092196461651,3e36dc80-2bc1-4741-b46d-a77b83aad82f,Ronnie Santana,Unit 0458 Box 2103 DPO AP 09856,598.902.3509x05728,blairian@lowery.info,Yes,20-12-2020,6664,Yes,Comprehensive Health Plan
